YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,CLOUD_AMT,PRECTOTCORR,WS2M
2005,11,20,5.2934,26.65,88.1,27.93,1.64,1.81
2005,11,21,5.4941,26.86,87.49,38.1,1.05,1.42
2005,11,22,5.6352,26.8,86.82,29.48,1.96,1.69
2005,11,23,5.5454,26.93,84.69,26.46,2.36,1.38
2005,11,24,5.203,26.95,86.07,25.67,1.89,1.66
2005,11,25,4.2782,26.18,90.26,92.35,2.34,2.02
2005,11,26,4.3654,26.09,87.76,86.34,2.28,1.76
2005,11,27,5.305,26.3,88.55,35.58,3.72,1.6
2005,11,28,5.339,26.56,87.09,24.92,2.11,1.57
2005,11,29,5.5946,26.56,88.36,15.44,2.83,1.77
2005,11,30,5.6191,26.48,88.84,10.9,2.74,1.83
2005,12,1,4.5314,26.59,88.3,75.88,3.54,1.99
2005,12,2,5.7341,26.39,88.07,22.71,1.32,1.94
2005,12,3,5.3964,26.0,89.42,14.28,1.63,1.47
2005,12,4,5.448,26.22,88.97,9.58,1.4,1.4
2005,12,5,4.8418,26.19,89.04,52.56,2.19,1.93
2005,12,6,4.3303,25.96,88.6,51.48,2.0,1.76
2005,12,7,5.6995,26.52,85.61,27.55,1.2,1.57
2005,12,8,5.1593,26.46,85.5,39.77,2.02,1.83
2005,12,9,5.2085,26.48,86.23,43.47,2.01,1.68
2005,12,10,5.3321,26.47,86.16,47.44,3.0,1.76
2005,12,11,5.0004,25.98,89.9,66.11,1.47,1.82
2005,12,12,5.2445,26.5,87.01,29.62,1.4,1.4
2005,12,13,5.3455,26.44,86.77,17.28,1.29,1.03
2005,12,14,5.3947,26.87,84.89,14.44,2.16,1.02
2005,12,15,5.3662,26.43,87.08,9.38,0.83,1.24
2005,12,16,5.1758,26.96,82.7,22.32,0.12,1.35
2005,12,17,5.3594,27.13,83.69,35.83,0.38,1.37
2005,12,18,5.1319,27.01,85.82,44.12,0.48,1.42
2005,12,19,5.4002,27.26,84.57,10.31,0.49,1.39
2005,12,20,4.9853,27.21,84.35,7.54,0.76,1.48
2005,12,21,4.9584,27.24,84.47,5.28,0.7,1.81
2005,12,22,3.2054,26.7,86.79,82.48,3.37,2.23
2005,12,23,5.1377,26.37,85.9,54.48,4.12,1.74
2005,12,24,4.6298,25.71,88.06,79.53,2.22,1.71
2005,12,25,5.0702,26.13,86.02,28.22,3.64,1.31
2005,12,26,5.3342,26.02,86.6,26.37,3.96,1.37
2005,12,27,5.2982,26.47,84.68,10.42,0.4,1.28
2005,12,28,5.1912,26.69,84.87,15.35,0.22,1.48
2005,12,29,5.2718,27.0,82.82,9.27,0.14,1.38
2005,12,30,4.8389,27.3,83.66,13.68,0.55,1.49
2005,12,31,5.0518,27.04,83.12,21.57,0.69,1.39
2006,1,1,4.7026,26.93,81.78,70.6,1.12,1.48
2006,1,2,2.1768,26.7,83.75,70.74,1.34,1.24
2006,1,3,5.0786,26.58,87.33,59.47,1.74,1.98
2006,1,4,5.3292,26.69,84.93,36.56,2.19,2.05
2006,1,5,4.9747,26.42,85.49,80.42,2.1,1.49
2006,1,6,5.0532,26.32,88.93,36.78,4.5,1.85
2006,1,7,4.9164,26.23,86.78,78.47,5.14,1.92
2006,1,8,3.888,25.71,88.95,94.97,7.12,2.18
2006,1,9,5.2361,25.05,89.84,75.88,5.6,2.23
2006,1,10,5.2858,25.21,90.37,74.8,4.78,1.7
2006,1,11,4.9154,25.96,88.98,86.63,1.96,1.9
2006,1,12,4.795,25.65,88.76,80.83,1.68,1.66
2006,1,13,5.2822,26.1,87.47,14.77,1.56,1.56
2006,1,14,4.9428,26.27,88.44,34.44,1.19,1.41
2006,1,15,5.3681,26.77,85.85,25.64,2.01,1.31
2006,1,16,4.219,26.07,89.34,64.01,1.5,2.0
2006,1,17,4.5636,25.86,88.4,47.04,1.26,1.92
2006,1,18,5.633,25.97,87.91,41.48,0.82,1.51
2006,1,19,5.1046,26.37,86.04,50.92,0.74,1.64
2006,1,20,3.0214,26.66,77.16,78.08,1.02,1.25
2006,1,21,4.9462,26.78,84.27,34.09,0.07,1.43
2006,1,22,4.6606,26.77,86.39,70.99,0.28,1.31
2006,1,23,4.8298,27.07,86.62,31.62,0.47,1.44
2006,1,24,5.1696,27.06,87.43,38.69,0.8,1.7
2006,1,25,5.2399,26.98,86.58,54.24,0.92,1.64
2006,1,26,5.2702,26.79,88.79,36.06,4.21,1.56
2006,1,27,2.905,26.53,88.69,93.97,3.79,1.68
2006,1,28,4.1753,26.09,85.02,70.77,1.41,0.89
2006,1,29,5.9143,26.38,87.13,12.29,2.14,0.84
2006,1,30,5.8973,26.49,87.99,20.98,1.28,1.65
2006,1,31,4.4256,26.77,86.73,51.32,0.47,1.53
2006,2,1,5.2229,27.07,85.71,24.41,0.66,1.33
2006,2,2,3.8443,26.34,89.86,52.4,1.04,1.97
2006,2,3,5.5142,26.39,89.1,7.74,0.92,1.71
2006,2,4,5.3729,27.03,86.24,33.79,0.52,1.48
2006,2,5,5.3402,27.36,85.47,28.36,1.6,1.62
2006,2,6,5.5673,26.74,87.7,44.85,2.12,1.98
2006,2,7,5.2769,27.17,84.2,48.55,1.94,1.83
2006,2,8,5.1677,27.1,85.6,59.54,2.44,2.07
2006,2,9,4.0541,27.2,85.43,79.53,1.5,2.42
2006,2,10,5.1485,27.01,84.74,48.0,2.91,2.42
2006,2,11,5.976,26.4,85.39,9.21,4.35,2.11
2006,2,12,5.2186,26.33,88.21,54.77,5.67,2.39
2006,2,13,5.6724,26.49,88.34,26.97,2.84,2.25
2006,2,14,5.556,26.85,86.04,50.52,5.11,2.37
2006,2,15,4.5924,26.08,84.7,82.28,8.32,2.37
2006,2,16,5.8133,25.82,89.67,54.13,4.45,2.19
2006,2,17,5.5661,26.26,86.19,62.21,6.13,2.13
2006,2,18,3.0816,26.32,87.99,87.26,6.48,1.75
2006,2,19,4.7878,26.23,89.81,73.59,6.27,1.86
2006,2,20,4.8516,26.22,88.1,83.35,3.63,2.24
2006,2,21,5.6069,26.65,82.92,56.97,3.01,2.08
2006,2,22,2.9933,26.16,87.65,93.5,2.96,1.79
2006,2,23,6.193,27.01,83.02,30.88,1.98,1.58
2006,2,24,5.9746,27.3,84.12,9.38,2.66,1.45
2006,2,25,6.0883,27.01,87.89,34.26,5.36,1.97
2006,2,26,3.761,26.63,88.73,74.0,4.34,2.26
2006,2,27,5.8685,27.27,85.12,21.33,2.82,1.66
2006,2,28,5.9359,27.04,88.22,15.74,3.33,1.85
2006,3,1,6.1356,26.37,86.93,23.88,4.07,2.26
2006,3,2,4.2197,26.52,83.54,75.17,6.21,2.09
2006,3,3,6.161,26.67,86.77,26.81,5.1,1.89
2006,3,4,5.6158,26.65,88.03,80.17,5.1,2.26
2006,3,5,6.4099,26.51,88.2,55.67,3.53,1.85
2006,3,6,6.385,27.24,84.91,29.86,4.83,2.06
2006,3,7,4.8979,27.25,85.59,93.59,4.74,2.22
2006,3,8,6.0002,26.84,86.88,66.05,4.63,1.89
2006,3,9,5.6966,26.3,85.6,39.51,7.14,1.59
2006,3,10,5.0419,26.39,84.38,74.99,4.97,1.42
2006,3,11,4.8535,26.41,88.42,56.39,4.94,1.75
