YEAR,MO,DY,ALLSKY_SFC_SW_DWN,T2M,RH2M,CLOUD_AMT,PRECTOTCORR,WS2M
2005,2,13,4.68,28.58,35.58,58.17,0.0,3.49
2005,2,14,4.47,28.7,35.43,44.29,0.0,2.48
2005,2,15,5.171,28.11,26.25,20.75,0.0,3.4
2005,2,16,4.6195,28.83,33.52,12.48,0.0,1.76
2005,2,17,5.1326,30.35,50.46,2.65,0.08,1.31
2005,2,18,4.8564,31.39,54.18,32.41,1.26,2.4
2005,2,19,4.6915,31.37,58.83,64.83,1.04,2.39
2005,2,20,4.2238,32.18,54.09,65.01,0.05,1.68
2005,2,21,4.5456,29.98,62.42,71.72,1.01,2.86
2005,2,22,4.8074,31.33,45.54,66.36,0.0,2.69
2005,2,23,5.699,31.75,35.16,25.61,0.0,3.35
2005,2,24,5.7067,32.62,39.69,38.8,0.0,2.24
2005,2,25,5.5301,32.68,51.99,54.2,0.13,2.51
2005,2,26,3.3012,31.6,52.46,97.26,0.46,2.56
2005,2,27,4.7285,32.55,48.44,60.22,0.38,1.78
2005,2,28,4.5943,32.53,49.23,82.76,0.67,1.51
2005,3,1,4.9274,32.12,56.11,87.48,1.7,2.67
2005,3,2,6.2417,31.64,60.05,54.34,0.88,2.67
2005,3,3,4.782,30.85,59.1,87.18,1.45,3.0
2005,3,4,3.144,29.39,48.54,99.22,0.42,2.26
2005,3,5,4.2569,31.11,48.09,91.87,0.87,1.49
2005,3,6,4.8886,31.45,53.25,97.73,1.45,3.6
2005,3,7,5.7742,31.79,55.57,68.61,0.07,2.26
2005,3,8,5.2248,32.24,55.16,87.74,0.11,2.02
2005,3,9,5.2402,30.84,59.32,78.65,0.09,3.17
2005,3,10,5.6669,30.41,57.14,77.0,0.03,3.48
2005,3,11,5.7492,32.08,50.37,77.69,0.06,2.69
2005,3,12,4.488,31.69,54.81,87.27,4.09,3.33
2005,3,13,4.7894,28.59,71.02,79.67,7.34,3.28
2005,3,14,5.4893,30.1,62.0,53.01,1.09,2.57
2005,3,15,5.1257,31.21,57.76,56.26,1.94,1.56
2005,3,16,6.3504,32.01,52.14,20.41,2.08,1.78
2005,3,17,5.8994,30.51,65.61,44.44,1.4,2.97
2005,3,18,6.0434,30.43,64.5,60.53,0.78,2.7
2005,3,19,5.4994,30.6,63.8,82.3,0.77,2.63
2005,3,20,5.3832,29.55,68.41,73.26,2.09,3.12
2005,3,21,5.3225,29.3,65.49,63.45,0.07,2.72
2005,3,22,6.4246,30.77,59.27,29.54,1.22,2.47
2005,3,23,6.3667,30.99,59.21,38.44,2.04,3.13
2005,3,24,5.1686,30.91,59.4,73.55,1.01,3.08
2005,3,25,5.4583,30.51,58.42,74.17,0.8,2.28
2005,3,26,6.4322,30.97,60.87,58.5,3.29,2.68
2005,3,27,6.2496,30.82,60.51,76.81,0.42,2.69
2005,3,28,6.6295,32.11,51.56,45.42,0.25,2.17
2005,3,29,6.7834,32.23,52.22,22.15,0.37,1.98
2005,3,30,6.4572,32.07,56.15,62.38,0.36,2.65
2005,3,31,6.4366,32.33,54.82,57.35,0.49,2.75
2005,4,1,6.0125,31.98,55.95,88.14,1.52,3.17
2005,4,2,6.6643,31.46,56.34,62.19,1.22,3.12
2005,4,3,6.6367,32.32,53.58,62.13,0.97,2.75
2005,4,4,6.4318,31.68,57.98,51.93,1.4,2.95
2005,4,5,5.8022,32.15,53.97,68.54,1.92,1.92
2005,4,6,6.1332,32.32,51.69,32.32,1.74,2.08
2005,4,7,6.0422,32.04,59.19,55.59,1.53,2.85
2005,4,8,6.2347,32.17,57.4,64.62,1.23,2.91
2005,4,9,6.2174,31.93,57.86,62.93,1.82,3.27
2005,4,10,6.1764,30.72,62.88,84.01,2.21,2.56
2005,4,11,6.3406,30.6,63.18,54.07,1.7,2.65
2005,4,12,6.5484,31.7,58.16,56.65,4.03,2.49
2005,4,13,6.0744,30.0,68.27,88.76,3.95,2.8
2005,4,14,6.0314,29.94,68.85,73.79,2.78,2.51
2005,4,15,4.5487,29.15,71.39,98.97,3.11,3.16
2005,4,16,6.9338,30.7,63.69,21.61,2.68,2.81
2005,4,17,5.8231,31.05,62.14,73.97,3.69,2.81
2005,4,18,3.7517,29.47,71.35,85.26,4.98,3.4
2005,4,19,5.5457,29.46,73.5,89.69,8.53,2.38
2005,4,20,4.6135,28.84,74.8,83.89,2.84,2.25
2005,4,21,6.8357,29.72,69.62,56.95,2.89,2.08
2005,4,22,6.7346,29.48,70.88,64.31,6.45,2.69
2005,4,23,3.9998,27.95,77.73,91.95,4.34,2.76
2005,4,24,3.7274,28.63,69.93,95.4,1.32,1.71
2005,4,25,5.8087,28.81,71.01,71.06,4.67,2.27
2005,4,26,4.6138,28.18,75.76,99.09,9.13,3.13
2005,4,27,5.5454,28.93,74.99,64.57,7.36,2.52
2005,4,28,5.3885,28.9,77.92,67.73,3.25,2.0
2005,4,29,4.5622,28.31,80.05,93.75,3.67,2.65
2005,4,30,6.491,28.27,76.29,54.85,3.93,3.1
2005,5,1,6.3134,28.44,74.28,44.48,5.0,4.13
2005,5,2,6.4246,28.59,75.36,32.5,7.07,2.93
2005,5,3,6.3029,28.47,77.96,58.39,7.36,2.1
2005,5,4,5.9712,28.3,74.96,78.66,4.07,2.0
2005,5,5,6.0862,27.39,78.84,69.94,9.62,1.74
2005,5,6,5.6928,25.95,82.22,76.4,16.19,2.59
2005,5,7,5.7516,25.83,82.44,67.37,6.82,1.7
2005,5,8,5.8435,27.28,77.48,56.59,8.64,1.43
2005,5,9,5.5051,27.42,80.79,68.61,8.14,2.22
2005,5,10,5.8118,26.98,83.59,55.33,2.95,1.8
2005,5,11,5.8865,27.71,78.4,63.25,1.12,1.26
2005,5,12,6.4102,28.23,76.97,65.39,1.03,2.08
2005,5,13,6.252,27.87,81.57,54.61,1.01,2.28
2005,5,14,6.383,28.29,77.16,34.79,0.56,1.52
2005,5,15,6.4615,29.27,71.55,53.41,0.89,2.13
2005,5,16,6.234,27.86,79.23,68.11,1.04,2.27
2005,5,17,6.15,28.6,74.81,81.45,0.74,2.15
2005,5,18,5.9405,28.79,72.22,80.54,0.58,1.75
2005,5,19,6.5407,28.16,75.28,61.04,0.84,2.23
2005,5,20,5.5238,28.24,77.23,84.64,1.05,2.28
2005,5,21,5.627,28.94,74.73,80.85,1.74,2.18
2005,5,22,5.399,27.96,77.69,81.03,2.28,2.54
2005,5,23,6.3065,28.68,71.11,24.57,1.14,1.46
2005,5,24,6.7678,29.74,66.27,15.93,1.18,2.28
2005,5,25,6.2712,29.16,70.45,59.21,1.49,2.51
2005,5,26,2.6302,28.35,73.31,97.51,3.55,2.8
2005,5,27,5.4326,28.19,71.15,83.54,1.48,2.61
2005,5,28,6.5681,28.19,72.83,58.23,3.61,2.24
2005,5,29,6.5654,28.48,72.91,51.39,3.25,2.8
2005,5,30,4.2382,27.61,78.9,96.4,9.62,2.59
2005,5,31,5.3287,26.17,84.15,75.27,4.16,2.04
2005,6,1,5.4466,26.74,79.1,54.71,3.88,1.07
2005,6,2,5.3645,27.97,76.12,59.31,6.18,1.27
2005,6,3,5.3138,27.45,81.19,62.87,6.14,1.92
2005,6,4,4.1266,27.46,80.37,87.57,4.8,1.49
2005,6,5,5.435,27.56,78.1,73.43,2.63,1.19
2005,6,6,5.7706,27.76,77.39,50.93,1.04,2.02
2005,6,7,6.3,28.11,76.74,34.21,1.39,2.35
2005,6,8,5.525,27.38,80.36,58.83,1.88,2.81
2005,6,9,5.0335,26.48,80.3,66.38,4.6,1.87
2005,6,10,6.2326,27.38,75.98,35.72,3.59,1.74
2005,6,11,2.7542,26.84,80.0,68.75,3.25,1.95
2005,6,12,3.2726,27.12,79.84,89.92,1.59,2.13
2005,6,13,4.5912,27.07,78.6,58.74,3.93,2.0
2005,6,14,5.8483,28.11,74.99,46.06,4.24,1.45
2005,6,15,4.4014,27.83,76.06,92.57,2.75,2.07
2005,6,16,5.5702,27.74,78.26,64.5,1.67,1.84
2005,6,17,5.3892,27.85,77.19,47.57,3.77,2.69
2005,6,18,4.7933,27.03,80.9,91.47,3.99,2.09
2005,6,19,5.784,26.93,79.76,54.09,3.93,2.02
2005,6,20,4.7237,27.38,77.79,57.85,6.06,1.43
2005,6,21,5.3182,25.87,81.61,69.45,2.66,2.62
2005,6,22,5.5375,27.77,74.42,62.71,2.55,1.65
2005,6,23,5.443,26.5,81.32,63.86,0.84,2.55
2005,6,24,5.0489,26.69,79.31,65.38,3.76,2.23
2005,6,25,4.1179,25.32,87.2,73.44,2.86,2.34
2005,6,26,2.6496,25.17,82.5,82.61,5.58,2.81
2005,6,27,5.7444,25.76,80.11,45.86,4.89,1.07
2005,6,28,5.551,27.14,75.87,47.76,3.43,1.61
2005,6,29,5.7482,27.56,74.79,48.14,2.17,1.38
2005,6,30,6.0077,26.57,79.68,47.19,1.52,2.08
2005,7,1,4.0387,27.72,74.14,78.29,1.52,1.89
2005,7,2,4.7088,26.04,82.75,88.97,2.87,1.93
2005,7,3,3.6024,25.33,82.87,99.1,1.12,1.88
2005,7,4,5.6311,27.73,71.09,53.96,0.5,1.12
2005,7,5,5.6808,28.46,68.89,49.9,0.44,1.68
2005,7,6,3.9199,27.05,74.64,66.58,3.49,2.59
2005,7,7,4.685,26.75,74.05,66.0,1.21,1.87
2005,7,8,5.0822,27.17,71.81,71.03,2.21,1.44
2005,7,9,3.6382,26.29,77.89,99.06,1.08,2.56
2005,7,10,1.8684,25.86,76.52,99.8,3.08,2.08
2005,7,11,5.3383,27.62,67.56,53.66,1.32,1.13
2005,7,12,5.6515,28.81,63.66,33.5,2.21,0.84
2005,7,13,4.2151,28.02,72.36,95.77,4.06,2.06
2005,7,14,3.9804,24.79,87.75,93.13,14.43,2.92
2005,7,15,5.0338,25.38,84.5,61.17,8.28,1.91
2005,7,16,6.0864,27.2,73.59,56.53,1.86,1.26
2005,7,17,3.5899,26.28,82.81,96.05,8.12,1.85
2005,7,18,4.235,25.23,88.05,87.25,4.55,1.88
2005,7,19,3.8892,24.3,85.44,80.11,14.19,2.36
2005,7,20,3.8138,25.5,80.08,93.89,20.76,1.49
2005,7,21,2.4874,25.21,86.86,90.79,6.52,1.95
2005,7,22,5.2997,26.57,80.77,84.35,11.28,1.82
2005,7,23,5.0472,26.67,81.32,87.13,10.53,0.89
2005,7,24,6.199,27.13,82.81,54.98,13.6,0.98
2005,7,25,3.3751,25.64,90.04,99.38,5.28,1.27
2005,7,26,4.367,25.75,87.45,67.49,4.58,2.01
2005,7,27,5.1156,26.69,82.63,50.76,5.01,1.9
2005,7,28,2.4528,26.46,84.77,90.09,4.1,1.82
2005,7,29,2.9515,25.45,87.37,91.03,8.76,2.4
2005,7,30,3.3379,25.26,83.65,81.31,2.74,2.79
2005,7,31,4.9738,25.77,82.17,50.56,2.83,2.37
2005,8,1,4.087,25.55,83.98,67.62,3.93,2.13
2005,8,2,4.6694,26.53,81.75,59.0,5.3,2.02
2005,8,3,4.0176,25.83,83.23,63.6,5.27,2.4
2005,8,4,5.7526,26.48,80.97,34.07,1.74,1.71
2005,8,5,5.1259,26.94,79.9,58.17,1.06,1.29
2005,8,6,3.7318,27.77,77.32,89.04,1.85,1.78
2005,8,7,5.6676,28.0,75.46,67.73,1.63,1.68
2005,8,8,4.4618,26.13,79.64,73.01,1.56,2.69
2005,8,9,4.1311,26.15,81.17,82.05,10.94,2.01
2005,8,10,4.6548,26.23,83.62,84.01,8.4,1.21
2005,8,11,5.327,27.15,80.96,58.88,4.9,1.31
2005,8,12,1.6774,26.89,82.12,94.55,6.13,1.06
2005,8,13,2.7746,24.7,85.65,98.3,1.92,2.67
2005,8,14,4.0267,25.98,79.49,94.15,2.65,2.22
2005,8,15,4.2223,26.25,79.09,62.39,4.86,2.39
2005,8,16,2.3458,24.54,89.22,88.55,9.1,2.23
2005,8,17,3.8765,25.22,83.46,80.77,3.02,1.62
2005,8,18,4.362,25.87,79.78,56.47,0.54,2.0
2005,8,19,4.6488,26.55,77.49,63.29,2.34,1.67
2005,8,20,5.4905,26.96,76.57,80.98,4.6,0.75
2005,8,21,4.9764,26.72,79.67,79.88,2.77,1.53
2005,8,22,5.7473,27.02,76.38,39.01,5.22,2.11
2005,8,23,3.9271,26.86,80.22,83.2,4.03,1.31
2005,8,24,4.7659,25.3,86.44,67.03,10.12,2.17
2005,8,25,4.9315,25.69,81.28,92.7,5.43,1.96
2005,8,26,4.8286,25.68,83.27,81.23,6.21,1.66
2005,8,27,4.5881,26.13,82.4,58.71,5.95,1.19
2005,8,28,5.8262,26.87,79.34,56.12,7.95,1.07
2005,8,29,3.1219,25.63,85.86,99.63,10.88,1.32
2005,8,30,4.135,24.86,85.82,84.89,10.54,1.41
2005,8,31,4.2089,26.07,79.99,64.04,3.44,0.96
2005,9,1,5.3366,25.67,84.82,74.88,17.63,1.35
2005,9,2,3.5028,25.04,87.94,78.13,9.43,1.71
2005,9,3,4.6243,26.39,79.55,70.22,13.0,0.93
2005,9,4,6.2122,26.63,79.8,66.2,4.04,0.73
2005,9,5,3.654,26.24,79.4,94.13,3.17,1.18
2005,9,6,4.9661,25.47,84.51,85.32,6.77,1.83
2005,9,7,4.6104,25.98,83.17,46.42,5.65,1.75
2005,9,8,2.238,26.28,83.7,94.22,4.1,1.73
2005,9,9,5.213,26.14,82.83,54.96,5.54,1.32
2005,9,10,6.4723,27.02,81.15,34.29,3.47,1.28
2005,9,11,6.3398,27.55,80.17,32.78,3.28,1.43
2005,9,12,5.7262,26.04,85.82,46.48,3.14,1.65
2005,9,13,5.6566,26.97,77.56,74.39,2.05,1.1
2005,9,14,5.7624,28.24,73.93,73.12,2.98,0.81
2005,9,15,3.0362,27.97,79.25,70.84,1.04,1.32
2005,9,16,6.2765,27.74,78.82,26.49,1.32,1.36
2005,9,17,6.0139,27.77,77.47,57.56,1.04,1.48
2005,9,18,6.3286,28.61,73.85,61.92,1.85,1.29
2005,9,19,6.3732,28.43,76.25,70.91,2.86,1.38
2005,9,20,3.8489,26.9,83.84,92.77,7.79,1.6
2005,9,21,4.219,25.85,83.39,88.91,5.59,1.46
2005,9,22,5.1773,26.4,81.14,73.35,2.7,1.15
2005,9,23,5.4252,26.51,82.86,74.51,3.54,0.92
2005,9,24,2.5447,26.09,86.17,98.08,13.06,1.05
2005,9,25,3.6794,24.97,90.41,94.26,29.47,1.57
2005,9,26,4.3735,25.87,84.05,88.2,6.89,1.58
2005,9,27,2.0616,25.47,85.67,98.53,16.75,1.68
2005,9,28,5.1816,26.47,81.37,68.55,1.86,1.11
2005,9,29,6.24,25.93,85.62,33.52,2.68,1.43
2005,9,30,5.8711,25.89,85.96,70.18,3.04,1.66
2005,10,1,4.7234,26.34,84.5,86.53,2.31,1.28
2005,10,2,5.419,25.94,85.6,62.98,4.66,0.96
2005,10,3,4.0606,25.24,88.32,91.45,15.14,1.7
2005,10,4,3.3362,25.0,87.69,81.96,13.39,0.93
2005,10,5,5.0964,25.57,84.59,59.27,3.89,1.21
2005,10,6,4.8766,26.18,74.63,66.33,2.45,1.05
2005,10,7,5.9904,26.32,79.19,57.19,5.51,1.36
2005,10,8,6.0439,25.75,82.73,29.24,2.98,1.62
2005,10,9,6.2227,26.22,81.13,55.42,2.04,1.14
2005,10,10,3.4361,26.0,84.71,94.59,10.36,1.09
2005,10,11,5.5807,26.05,82.93,72.29,4.37,1.12
2005,10,12,6.5993,26.83,79.65,20.37,4.38,1.25
2005,10,13,6.5513,26.58,82.14,26.79,6.27,1.41
2005,10,14,5.9496,26.7,82.18,74.03,5.16,1.36
2005,10,15,6.2885,26.71,83.77,47.8,4.64,1.13
2005,10,16,4.7767,26.04,87.09,69.44,5.84,1.28
2005,10,17,6.2638,26.79,81.56,9.61,3.23,1.19
2005,10,18,5.6042,26.79,81.87,39.68,1.96,1.7
2005,10,19,5.5138,26.14,85.2,34.39,2.4,1.8
2005,10,20,4.8091,25.45,84.6,80.57,7.18,1.08
2005,10,21,5.3242,26.62,77.33,63.9,3.38,1.24
2005,10,22,6.3667,26.82,81.29,40.83,1.96,1.62
2005,10,23,5.8997,27.79,72.36,54.62,0.12,1.09
2005,10,24,6.4562,27.39,62.84,28.24,0.02,1.19
2005,10,25,5.5207,26.44,69.74,79.8,0.07,1.31
2005,10,26,5.9654,26.38,80.64,45.86,0.05,1.21
2005,10,27,5.9858,27.54,74.3,19.58,0.27,1.12
2005,10,28,5.1835,26.32,82.15,53.95,1.76,1.18
2005,10,29,5.7307,26.77,79.96,33.0,1.05,0.9
2005,10,30,5.9398,27.95,70.72,22.34,2.2,0.77
2005,10,31,5.5308,27.58,70.95,28.36,1.95,0.95
2005,11,1,4.933,26.55,82.88,49.52,4.33,1.35
2005,11,2,4.4945,26.0,82.94,55.47,1.39,1.33
2005,11,3,4.3349,27.73,71.84,69.07,2.75,0.88
2005,11,4,5.0582,26.54,81.01,69.27,1.43,1.88
2005,11,5,4.411,26.72,78.03,91.66,3.51,1.4
2005,11,6,4.865,27.04,73.56,57.78,0.52,1.22
2005,11,7,6.505,25.86,62.69,3.36,0.0,1.87
2005,11,8,6.2273,24.37,65.22,5.88,0.0,2.13
2005,11,9,5.982,24.57,63.71,10.57,0.0,1.81
2005,11,10,5.9916,24.85,64.21,7.33,0.0,1.92
2005,11,11,5.9395,25.58,63.98,29.59,0.0,1.89
2005,11,12,5.3717,24.92,61.89,41.89,0.03,1.44
2005,11,13,5.6383,25.97,51.32,19.38,0.02,1.25
2005,11,14,5.6441,26.82,51.3,16.67,0.05,0.89
2005,11,15,5.5608,26.17,57.75,5.43,0.0,1.51
2005,11,16,5.9412,26.2,54.43,4.23,0.0,1.51
2005,11,17,5.7274,26.74,48.19,16.52,0.01,0.94
2005,11,18,5.7398,27.09,53.16,20.2,0.08,0.92
2005,11,19,5.4516,26.69,51.93,22.95,0.62,1.26
2005,11,20,5.5968,27.11,52.24,23.32,0.68,1.38
2005,11,21,5.557,26.03,54.77,43.74,0.27,1.41
2005,11,22,5.4096,26.51,54.54,32.55,0.02,1.36
2005,11,23,5.8476,26.41,49.68,12.91,0.0,1.59
2005,11,24,5.4811,26.54,48.53,19.22,0.01,1.54
2005,11,25,4.9063,27.65,55.86,48.19,0.03,1.02
2005,11,26,5.2718,27.94,70.87,46.67,0.01,1.61
2005,11,27,5.3959,28.85,63.76,26.72,0.14,1.65
2005,11,28,5.401,28.61,60.53,47.4,0.27,1.3
2005,11,29,5.0434,27.82,51.82,63.73,0.09,1.21
2005,11,30,5.6484,28.29,62.17,18.91,0.4,1.16
2005,12,1,5.1876,28.57,64.45,48.91,0.42,1.38
2005,12,2,5.4564,27.66,73.68,43.88,3.29,1.28
2005,12,3,5.3926,28.14,64.46,11.2,2.18,0.91
2005,12,4,5.6438,26.42,55.63,2.42,1.58,1.35
2005,12,5,5.2836,27.55,45.09,46.02,0.61,1.14
2005,12,6,5.183,26.8,64.97,33.73,1.4,0.93
2005,12,7,5.238,27.65,65.12,41.19,1.22,1.19
2005,12,8,5.1823,26.94,50.37,35.49,0.17,1.01
2005,12,9,5.2958,25.72,47.11,10.28,1.48,1.19
2005,12,10,5.0446,25.99,41.74,7.17,0.03,1.17
2005,12,11,5.1542,27.49,37.96,25.57,1.23,0.87
2005,12,12,5.0837,27.02,52.5,51.08,1.14,1.23
2005,12,13,5.0479,26.17,42.92,23.68,0.18,2.21
2005,12,14,5.7475,24.7,41.9,3.5,0.0,3.19
2005,12,15,5.736,24.32,43.31,4.51,0.0,2.49
2005,12,16,5.6904,25.32,43.69,7.1,0.0,2.04
2005,12,17,5.4456,25.84,44.69,15.47,0.0,2.46
2005,12,18,5.8111,25.6,43.95,7.35,0.0,2.8
2005,12,19,5.6758,24.86,39.89,18.96,0.0,3.29
2005,12,20,5.6167,24.65,38.39,17.21,0.0,2.61
2005,12,21,5.7703,24.77,37.84,9.3,0.0,2.2
2005,12,22,4.7014,25.08,40.36,74.98,0.0,2.27
2005,12,23,4.8266,25.12,42.07,55.73,0.0,2.83
2005,12,24,3.7577,24.15,40.62,82.9,0.0,2.59
2005,12,25,5.1382,24.69,37.22,45.36,0.0,2.96
2005,12,26,5.5963,24.74,40.77,17.05,0.0,2.8
2005,12,27,5.4149,25.18,42.4,1.88,0.0,2.71
2005,12,28,5.0993,24.84,45.48,2.24,0.0,2.29
2005,12,29,5.0393,25.75,42.93,7.78,0.0,1.84
2005,12,30,4.9963,26.22,38.1,24.64,0.0,2.46
2005,12,31,5.6702,25.32,34.86,13.58,0.0,3.27
2006,1,1,5.28,25.35,38.35,14.06,0.0,2.11
2006,1,2,5.2925,25.77,38.78,35.45,0.01,2.0
2006,1,3,5.5603,27.3,34.97,8.97,0.0,2.1
2006,1,4,5.3957,27.51,40.54,9.59,0.0,0.81
2006,1,5,4.9361,27.55,51.25,49.6,0.02,1.03
2006,1,6,4.4772,28.6,57.29,52.27,0.4,1.04
2006,1,7,4.6366,27.59,70.08,62.86,0.4,1.74
2006,1,8,4.4654,28.3,61.41,85.49,0.64,1.98
2006,1,9,5.1118,28.15,49.14,49.82,0.31,1.56
2006,1,10,5.7331,27.89,32.68,35.07,0.0,1.83
2006,1,11,5.4466,28.44,39.33,41.87,0.0,1.29
2006,1,12,5.4766,28.08,34.65,42.77,0.0,2.22
2006,1,13,4.9498,26.86,35.65,53.67,0.03,2.16
2006,1,14,5.1535,26.72,38.53,23.6,0.05,2.27
2006,1,15,5.2162,27.73,43.32,48.31,0.03,2.5
2006,1,16,5.1946,27.42,38.34,12.48,0.01,2.48
2006,1,17,5.2582,28.69,50.11,9.97,0.14,1.07
2006,1,18,5.155,29.69,58.52,25.74,0.29,1.98
2006,1,19,5.322,28.69,41.29,27.8,0.0,2.94
2006,1,20,5.6868,27.2,29.2,10.13,0.0,4.13
2006,1,21,5.6664,27.03,32.08,22.6,0.0,3.17
2006,1,22,5.6486,27.57,28.86,8.76,0.0,3.49
2006,1,23,5.9174,27.94,26.7,3.55,0.0,3.48
2006,1,24,5.6592,28.44,27.45,6.96,0.0,1.85
2006,1,25,5.2697,28.68,24.78,20.8,0.0,2.06
2006,1,26,5.6069,27.52,25.24,38.22,0.0,2.26
2006,1,27,3.8604,28.23,32.69,76.28,0.16,1.83
2006,1,28,4.1206,28.6,65.74,92.27,3.84,2.63
2006,1,29,3.6494,29.23,59.22,94.62,0.6,1.44
2006,1,30,5.0897,30.31,55.22,56.72,2.15,1.45
2006,1,31,5.5308,30.12,42.28,1.28,0.0,2.4
2006,2,1,5.713,28.84,35.4,11.0,0.0,2.67
2006,2,2,5.8591,29.26,31.05,10.9,0.0,2.43
2006,2,3,5.4562,29.44,29.21,42.49,0.0,2.15
2006,2,4,5.1562,28.46,26.76,34.59,0.0,2.41
2006,2,5,6.0038,27.97,25.61,2.04,0.0,2.71
2006,2,6,5.5058,28.6,27.56,6.17,0.26,2.69
2006,2,7,5.6273,29.34,27.53,13.27,0.02,2.51
2006,2,8,5.9453,29.23,26.22,10.0,0.09,2.82
2006,2,9,5.8954,29.2,27.48,67.12,0.0,1.88
2006,2,10,4.5883,29.96,39.42,85.03,0.71,2.01
2006,2,11,5.4658,30.53,55.07,20.35,0.17,1.33
2006,2,12,5.4115,31.17,44.45,27.03,0.44,1.43
2006,2,13,5.3882,31.31,54.3,32.13,0.24,2.47
2006,2,14,4.7429,32.07,52.11,57.75,0.78,2.43
2006,2,15,4.6927,28.71,51.64,86.19,0.35,2.72
2006,2,16,5.7797,30.76,44.8,33.54,1.1,2.03
2006,2,17,3.4795,31.24,52.69,93.69,0.02,3.16
2006,2,18,4.4602,30.72,37.8,85.3,0.01,2.85
2006,2,19,5.519,30.59,31.66,52.27,0.0,3.06
2006,2,20,5.4907,30.97,32.48,54.13,0.0,1.62
2006,2,21,5.5718,31.28,48.62,51.97,0.01,1.43
2006,2,22,5.4874,32.62,44.51,53.8,0.17,3.13
2006,2,23,6.2249,31.94,42.21,27.76,0.12,1.97
2006,2,24,6.5062,31.05,22.82,13.89,0.0,2.12
2006,2,25,6.5071,30.8,23.18,2.02,0.61,1.89
2006,2,26,6.2822,30.5,36.68,13.03,0.22,1.38
2006,2,27,6.4762,31.43,36.15,11.39,0.58,1.39
2006,2,28,4.9618,30.34,54.85,47.17,1.97,1.96
2006,3,1,5.9494,29.99,59.96,62.4,1.69,2.81
2006,3,2,5.3772,30.78,51.62,58.88,0.65,2.91
2006,3,3,6.4154,30.54,40.78,32.38,0.63,1.54
2006,3,4,5.3659,31.6,48.16,88.36,0.67,1.88
2006,3,5,6.5174,31.96,53.2,41.97,0.5,2.51
2006,3,6,6.5002,33.03,50.05,49.35,0.57,1.97
2006,3,7,6.299,32.04,51.87,59.65,0.81,2.01
2006,3,8,6.005,30.63,57.1,58.12,0.43,2.16
2006,3,9,5.393,29.93,55.59,50.13,0.78,1.56
2006,3,10,5.0834,30.73,41.95,49.35,0.61,2.03
2006,3,11,4.2907,28.99,30.97,45.67,0.01,1.81
